CODE_OPERATION	CODE_STATION	LB_STATION	CODE_POINT	DATE	CODE_PRODUCTEUR	NOM_PRODUCTEUR	CODE_PRELEVEUR	NOM_PRELEVEUR	CODE_DETERMINATEUR	NOM_DETERMINATEUR	COORD_X_OP	COORD_Y_OP	COORD_X_OP_AVAL	COORD_Y_OP_AVAL	TYPO_NATIONALE	CODE_PHASE	CODE_PREL_ELEM	CODE_TAXON	NOM_LATIN_TAXON	RESULTAT	CODE_REMARQUE
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		1009	Planorbidae	6	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		1042	Sphaeriidae	3	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		1043	Pisidium	12	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		223	Polycentropodidae	3	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		224	Cyrnus	12	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		231	Polycentropus	6	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		2393	Hydroporinae	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		3206	Copepoda	1	4
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		325	Notidobia	7	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		329	Beraeodes	15	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		613	Dryops	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		622	Oulimnius	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		650	Calopteryx	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		658	Coenagrionidae	2	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		704	Sialis	10	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		807	Chironomidae	50	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		840	Atrichops	8	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		880	Asellidae	48	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		887	Gammaridae	7	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		892	Gammarus	11	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	A		933	Oligochaeta	25	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		1038	Anodonta	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		1042	Sphaeriidae	14	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		224	Cyrnus	7	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		245	Tinodes	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		3127	Cladocera	1	4
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		3206	Copepoda	1	4
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		325	Notidobia	5	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		704	Sialis	4	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		807	Chironomidae	174	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		819	Ceratopogonidae	2	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		840	Atrichops	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		933	Oligochaeta	6	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	B		994	Bithynia	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		1038	Anodonta	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		1042	Sphaeriidae	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		1043	Pisidium	5	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		224	Cyrnus	3	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		305	Lepidostoma	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		3170	Ostracoda	1	4
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		325	Notidobia	5	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		329	Beraeodes	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		383	Centroptilum	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		502	Ephemera	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		623	Limnius	1	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		704	Sialis	6	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		807	Chironomidae	221	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		819	Ceratopogonidae	3	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		840	Atrichops	3	1
RCS223-06076	04377002	RAU D'EVAL À SAINT-MALO-DE-PHILY	003	04/08/2022		EPTB Eaux et Vilaine	41749411900056	AQUABIO	41749411900056	AQUABIO	340723	6762976	340764	6762975	TP12-A	C		933	Oligochaeta	42	1
